player_hand,dealer_hand,is_soft_hand,is_pair,Action,Q-Value
4,1,False,True,sp,2.7915274538107604
4,2,False,True,sp,6.019169373289487
4,3,False,True,dd,7.371582108913743
4,4,False,True,h,5.818455807878287
4,5,False,True,h,5.920595398218412
4,6,False,True,sp,7.57702804068016
4,7,False,True,sp,6.139280145184007
4,8,False,True,h,5.912459872448982
4,9,False,True,sp,5.370860742132889
4,10,False,True,h,3.284991679936975
6,1,False,True,h,1.5718425086718906
6,2,False,True,sp,6.158933323850833
6,3,False,True,h,7.1317097670463285
6,4,False,True,dd,5.339772111327042
6,5,False,True,sp,6.094059567364094
6,6,False,True,dd,6.754443676012363
6,7,False,True,h,5.74435569663605
6,8,False,True,sp,6.206513927363669
6,9,False,True,h,4.821534055102362
6,10,False,True,sp,4.3678273081461345
8,1,False,True,h,0.8352499304955546
8,2,False,True,dd,8.287108945851356
8,3,False,True,sp,5.157843910605295
8,4,False,True,h,6.22423093794276
8,5,False,True,h,6.023578824342784
8,6,False,True,sp,7.163153619244101
8,7,False,True,h,7.332804467681213
8,8,False,True,h,6.47620092537489
8,9,False,True,dd,3.2044200329709898
8,10,False,True,sp,3.6236425134283445
10,1,False,True,h,5.930867294854443
10,2,False,True,h,9.758013974271481
10,3,False,True,h,7.499189458420178
10,4,False,True,h,8.775611314589899
10,5,False,True,dd,12.538503139858594
10,6,False,True,dd,12.444824760096322
10,7,False,True,h,10.616973032234897
10,8,False,True,sp,6.423603118054358
10,9,False,True,sp,4.985315024525447
10,10,False,True,dd,9.726132040413223
12,1,True,True,h,2.5866285894415415
12,1,False,True,h,3.009232645078682
12,2,True,True,h,7.327382543168573
12,2,False,True,dd,7.534028828969147
12,3,True,True,h,8.588488816695833
12,3,False,True,sp,5.94404939244193
12,4,True,True,dd,10.2446937199525
12,4,False,True,h,7.952462305141218
12,5,True,True,sp,12.205145828740784
12,5,False,True,sp,4.883823600762255
12,6,True,True,dd,9.223482582772464
12,6,False,True,h,4.4536808429482
12,7,False,True,h,5.7463756695234345
12,7,True,True,h,7.703665544842152
12,8,True,True,sp,12.563454893915617
12,8,False,True,sp,6.07871738714109
12,9,False,True,sp,4.767711087106941
12,9,True,True,sp,12.15113445625745
12,10,True,True,dd,10.162289306335271
12,10,False,True,sp,4.115645691757733
14,1,False,True,sp,1.4516435195988369
14,2,False,True,h,5.4866346024302866
14,3,False,True,sp,5.461940064271301
14,4,False,True,h,8.565972621881379
14,5,False,True,h,4.503268343297565
14,6,False,True,sp,7.88140625093429
14,7,False,True,h,2.942051444289531
14,8,False,True,sp,5.352297181486369
14,9,False,True,sp,4.6461430524430565
14,10,False,True,sp,3.7152452852661244
16,1,False,True,sp,1.625792224164321
16,2,False,True,h,7.044426912995158
16,3,False,True,h,5.2259119952186275
16,4,False,True,sp,6.749858112253051
16,5,False,True,sp,6.362012482418688
16,6,False,True,sp,6.931828937899326
16,7,False,True,sp,7.117615083755334
16,8,False,True,sp,6.146348904178237
16,9,False,True,sp,4.959740503671029
16,10,False,True,sp,2.7086405028703604
18,1,False,True,sp,2.1223123838009075
18,2,False,True,sp,7.623575169837071
18,3,False,True,sp,8.1690323806387
18,4,False,True,sp,6.941004314849488
18,5,False,True,st,9.67413582324879
18,6,False,True,sp,7.458584844520343
18,7,False,True,sp,9.222707841911685
18,8,False,True,sp,9.564680101116569
18,9,False,True,sp,5.225734031740465
18,10,False,True,sp,4.623317628240033
20,1,False,True,sp,2.1549455753316042
20,2,False,True,st,14.158434881907407
20,3,False,True,sp,8.246970494382971
20,4,False,True,sp,9.339940565856585
20,5,False,True,st,15.470926206176834
20,6,False,True,st,16.431222584096066
20,7,False,True,sp,10.099268402288805
20,8,False,True,sp,9.095399817058965
20,9,False,True,st,16.74742869288557
20,10,False,True,st,12.991453440506696
