player_hand,dealer_hand,is_soft_hand,is_pair,Action,Q-Value
5,1,False,False,h,0.1
5,2,False,False,st,0.1
5,3,False,False,st,0.1
5,6,False,False,dd,0.1
5,8,False,False,st,0.1
5,9,False,False,st,0.1
5,10,False,False,dd,0.12032830662316102
6,1,False,False,st,0.1
6,3,False,False,st,0.1
6,6,False,False,st,0.1
6,7,False,False,dd,0.1
6,8,False,False,h,0.1
6,9,False,False,st,0.1
6,10,False,False,dd,0.1
7,1,False,False,sr,0.1
7,3,False,False,h,0.1
7,4,False,False,h,0.1
7,5,False,False,st,0.1
7,6,False,False,st,0.1
7,7,False,False,dd,0.1
7,8,False,False,dd,0.1
7,9,False,False,dd,0.1
7,10,False,False,h,0.15629773594842425
8,2,False,False,st,0.199
8,3,False,False,dd,0.199
8,4,False,False,st,0.1
8,5,False,False,dd,0.199
8,6,False,False,dd,0.1
8,8,False,False,st,0.1
8,9,False,False,sr,0.1
8,10,False,False,h,0.1387210306605141
9,1,False,False,dd,0.1
9,2,False,False,dd,0.1
9,3,False,False,st,0.29701
9,4,False,False,dd,0.1
9,5,False,False,sp,0.1
9,7,False,False,dd,0.199
9,8,False,False,dd,0.199
9,9,False,False,h,0.12490200000000001
9,10,False,False,h,0.11434682778808465
10,1,False,False,sr,0.1
10,2,False,False,h,0.11585295783900001
10,3,False,False,h,0.10728895509
10,4,False,False,st,0.1
10,5,False,False,h,0.13882904100000001
10,6,False,False,st,0.29701
10,7,False,False,h,0.1
10,8,False,False,dd,0.1
10,9,False,False,h,0.1
10,10,False,False,h,0.37935478016809043
11,1,False,False,st,0.1
11,2,False,False,h,0.1
11,3,False,False,h,0.11736723320866711
11,4,False,False,h,0.11967102900000001
11,5,False,False,sp,0.1
11,6,False,False,dd,0.1
11,7,False,False,h,0.1179171
11,8,False,False,st,0.199
11,9,False,False,sp,0.1
11,10,False,False,dd,0.46579224017424237
12,1,False,False,sp,0.1
12,2,False,False,sp,0.1
12,3,False,False,h,0.1
12,4,False,False,dd,0.30991029000000003
12,5,False,False,sr,0.1
12,6,False,False,dd,0.199
12,7,False,False,dd,0.1997119
12,8,False,False,sp,0.1
12,9,False,False,sp,0.1
