player_hand,dealer_hand,is_soft_hand,is_pair,Action,Q-Value
4,4,False,True,st,0.1
4,4,False,True,h,0.1
4,4,False,True,dd,0.1
4,4,False,True,sr,0.1
4,4,False,True,sp,0.099668079
4,7,False,True,st,0.29701
4,7,False,True,h,0.1
4,7,False,True,dd,0.1
4,7,False,True,sr,0.049
4,7,False,True,sp,0.1
4,10,False,True,st,-0.0010000000000000009
4,10,False,True,h,0.1
4,10,False,True,dd,0.1
4,10,False,True,sr,0.1
4,10,False,True,sp,0.1
5,1,False,False,st,0.1
5,1,False,False,h,0.1
5,1,False,False,dd,0.1
5,1,False,False,sr,0.049
5,1,False,False,sp,0.1
5,2,False,False,st,0.1
5,2,False,False,h,0.099
5,2,False,False,dd,0.1
5,2,False,False,sr,0.1
5,2,False,False,sp,0.1
5,3,False,False,st,0.1
5,3,False,False,h,0.099
5,3,False,False,dd,0.1
5,3,False,False,sr,0.1
5,3,False,False,sp,0.1
5,5,False,False,st,0.1
5,5,False,False,h,0.099
5,5,False,False,dd,0.1
5,5,False,False,sr,0.1
5,5,False,False,sp,0.1
5,6,False,False,st,0.1
5,6,False,False,h,0.1
5,6,False,False,dd,0.1
5,6,False,False,sr,0.049
5,6,False,False,sp,0.1
5,7,False,False,st,0.1
5,7,False,False,h,0.1
5,7,False,False,dd,0.0012917231900000103
5,7,False,False,sr,0.1
5,7,False,False,sp,0.1
5,8,False,False,st,0.199
5,8,False,False,h,0.1
5,8,False,False,dd,0.1
5,8,False,False,sr,0.049
5,8,False,False,sp,0.1
5,9,False,False,st,-0.0010000000000000009
5,9,False,False,h,0.099
5,9,False,False,dd,-0.0010000000000000009
5,9,False,False,sr,0.1
5,9,False,False,sp,0.1
5,10,False,False,st,0.09701
5,10,False,False,h,0.099
5,10,False,False,dd,0.1
5,10,False,False,sr,0.1
5,10,False,False,sp,0.1
6,2,False,True,st,-0.0010000000000000009
6,2,False,True,h,0.099
6,2,False,True,dd,-0.0010000000000000009
6,2,False,True,sr,0.1
6,2,False,True,sp,0.1
6,4,False,False,st,-0.0010000000000000009
6,4,False,False,h,0.1
6,4,False,False,dd,0.10810000000000003
6,4,False,False,sr,0.1
6,4,False,False,sp,0.1
6,4,False,True,st,0.1
6,4,False,True,h,0.099
6,4,False,True,dd,0.1
6,4,False,True,sr,0.1
6,4,False,True,sp,0.1
6,5,False,False,st,-0.0010000000000000009
6,5,False,False,h,0.099
6,5,False,False,dd,0.1
6,5,False,False,sr,0.1
6,5,False,False,sp,0.1
6,8,False,True,st,0.1
6,8,False,True,h,0.1
6,8,False,True,dd,0.1
6,8,False,True,sr,0.1
6,8,False,True,sp,0.099
6,10,False,False,st,-0.0010000000000000009
6,10,False,False,h,0.10039650672343335
6,10,False,False,dd,0.1
6,10,False,False,sr,0.049
6,10,False,False,sp,0.1
6,10,False,True,st,-0.0010000000000000009
6,10,False,True,h,0.13048870541959406
6,10,False,True,dd,0.1
6,10,False,True,sr,0.1
6,10,False,True,sp,0.1
7,1,False,False,st,-0.0010000000000000009
7,1,False,False,h,0.1
7,1,False,False,dd,0.08810000000000001
7,1,False,False,sr,0.1
7,1,False,False,sp,0.1
7,2,False,False,st,-0.0010000000000000009
7,2,False,False,h,0.099
7,2,False,False,dd,0.1
7,2,False,False,sr,0.1
7,2,False,False,sp,0.1
7,5,False,False,st,0.1
7,5,False,False,h,0.1
7,5,False,False,dd,0.199
7,5,False,False,sr,0.1
7,5,False,False,sp,0.1
7,6,False,False,st,0.1
7,6,False,False,h,0.1
7,6,False,False,dd,0.2881
7,6,False,False,sr,0.1
7,6,False,False,sp,0.1
7,7,False,False,st,-0.0010000000000000009
7,7,False,False,h,0.099
7,7,False,False,dd,0.1
7,7,False,False,sr,0.1
7,7,False,False,sp,0.1
7,8,False,False,st,-0.0010000000000000009
7,8,False,False,h,0.106909551
7,8,False,False,dd,-0.0010000000000000009
7,8,False,False,sr,0.1
7,8,False,False,sp,0.1
7,10,False,False,st,-0.0010000000000000009
7,10,False,False,h,0.10406142140642709
7,10,False,False,dd,-0.0010000000000000009
7,10,False,False,sr,0.0031000000000000055
7,10,False,False,sp,0.1
8,1,False,False,st,0.1
8,1,False,False,h,0.1
8,1,False,False,dd,0.00791
8,1,False,False,sr,0.1
8,1,False,False,sp,0.1
8,2,False,False,st,0.1
8,2,False,False,h,0.1
8,2,False,False,dd,0.08810000000000001
8,2,False,False,sr,0.1
8,2,False,False,sp,0.1
8,2,False,True,st,0.1
8,2,False,True,h,0.1
8,2,False,True,dd,0.199
8,2,False,True,sr,0.1
8,2,False,True,sp,0.1
8,3,False,False,st,-0.0010000000000000009
8,3,False,False,h,0.1
8,3,False,False,dd,-0.0010000000000000009
8,3,False,False,sr,0.049
8,3,False,False,sp,0.1
8,4,False,False,st,0.199
8,4,False,False,h,0.1
8,4,False,False,dd,0.1
8,4,False,False,sr,0.1
8,4,False,False,sp,0.1
8,5,False,False,st,0.1
8,5,False,False,h,0.1
8,5,False,False,dd,0.0074635910000000055
8,5,False,False,sr,0.1
8,5,False,False,sp,0.1
8,6,False,False,st,0.1
8,6,False,False,h,0.099
8,6,False,False,dd,0.1
8,6,False,False,sr,0.1
8,6,False,False,sp,0.1
8,8,False,False,st,-0.0010000000000000009
8,8,False,False,h,0.1
8,8,False,False,dd,0.00791
8,8,False,False,sr,0.1
8,8,False,False,sp,0.1
8,9,False,True,st,-0.0010000000000000009
8,9,False,True,h,0.1
8,9,False,True,dd,0.1
8,9,False,True,sr,0.1
8,9,False,True,sp,0.1
8,9,False,False,st,-0.0010000000000000009
8,9,False,False,h,0.099
8,9,False,False,dd,0.1
8,9,False,False,sr,0.1
