player_hand,dealer_hand,is_soft_hand,is_pair,Action,Q-Value
5,1,False,False,st,0.1
5,2,False,False,st,0.1
5,3,False,False,st,0.1
5,5,False,False,st,0.1
5,6,False,False,st,0.1
5,7,False,False,st,0.1
5,8,False,False,st,0.199
5,9,False,False,sr,0.1
5,10,False,False,dd,0.1
6,4,False,False,dd,0.10810000000000003
6,5,False,False,dd,0.1
6,10,False,False,h,0.10039650672343335
7,1,False,False,h,0.1
7,2,False,False,dd,0.1
7,5,False,False,dd,0.199
7,6,False,False,dd,0.2881
7,7,False,False,dd,0.1
7,8,False,False,h,0.106909551
7,10,False,False,h,0.10406142140642709
8,1,False,False,st,0.1
8,2,False,False,st,0.1
8,3,False,False,h,0.1
8,4,False,False,st,0.199
8,5,False,False,st,0.1
8,6,False,False,st,0.1
8,8,False,False,h,0.1
8,9,False,False,dd,0.1
8,10,False,False,h,0.12604823601487192
9,1,False,False,h,0.1
9,2,False,False,st,0.1
9,3,False,False,h,0.12384990000000001
9,4,False,False,h,0.1
9,5,False,False,dd,0.11322795509
9,6,False,False,h,0.19793085400006194
9,7,False,False,dd,0.24086185361
9,8,False,False,h,0.10791
9,9,False,False,dd,0.1
9,10,False,False,h,0.10057567590000001
10,1,False,False,h,0.1
10,2,False,False,h,0.1121661
10,3,False,False,h,0.1
10,4,False,False,dd,0.199
10,5,False,False,h,0.14266786553910002
10,6,False,False,h,0.1
10,7,False,False,h,0.15802658769519
10,8,False,False,h,0.11673090000000001
10,9,False,False,dd,0.5685089999999999
10,10,False,False,h,0.14868193471855798
11,1,False,False,sp,0.1
11,2,False,False,dd,0.249
11,3,False,False,dd,0.3831
11,4,False,False,h,0.116989909722
11,5,False,False,st,0.29701
11,6,False,False,h,0.1
11,7,False,False,st,0.10494881000000003
11,8,False,False,dd,0.32809551000000003
11,9,False,False,h,0.11241000000000001
11,10,False,False,dd,0.6815199027421492
12,1,False,False,sp,0.1
12,2,False,False,sp,0.1
12,3,False,False,sp,0.1
12,4,False,False,sr,0.10156900000000002
12,5,False,False,st,0.490099501
12,6,False,False,dd,0.28482108409
12,7,False,False,sp,0.1
12,8,False,False,sr,0.1
12,9,False,False,sp,0.1
12,10,False,False,sp,0.1
13,1,False,False,sp,0.1
13,2,False,False,sp,0.1
13,3,False,False,sp,0.1
13,4,False,False,h,0.1247859
13,5,False,False,st,0.29209950100000004
13,6,False,False,h,0.12037823190000001
13,7,False,False,sp,0.1
13,8,False,False,sp,0.1
13,9,False,False,sp,0.1
13,10,False,False,sp,0.1
14,1,False,False,dd,0.1
14,2,False,False,dd,0.46938686509000005
14,3,False,False,sp,0.1
14,4,False,False,sp,0.1
14,5,False,False,dd,0.1
14,6,False,False,sr,0.1
14,7,False,False,sp,0.1
14,8,False,False,sp,0.1
14,9,False,False,sp,0.1
14,10,False,False,sp,0.1
15,1,False,False,sp,0.1
15,2,False,False,sp,0.1
15,3,False,False,sp,0.1
15,4,False,False,sp,0.1
15,5,False,False,st,0.1940399
15,6,False,False,sp,0.1
15,7,False,False,dd,0.16947057899999998
15,8,False,False,dd,0.30596100000000004
15,9,False,False,sp,0.1
15,10,False,False,sp,0.1
16,1,False,False,sp,0.1
16,2,False,False,sp,0.1
16,3,False,False,dd,0.1
16,4,False,False,sp,0.1
16,5,False,False,h,0.10791
16,6,False,False,sr,0.1
16,7,False,False,sp,0.1
16,8,False,False,sp,0.1
16,9,False,False,sp,0.1
16,10,False,False,sp,0.1
17,1,False,False,sp,0.1
17,2,False,False,st,0.11531710000000003
17,3,False,False,sp,0.1
17,4,False,False,h,0.1
17,5,False,False,sp,0.1
17,6,False,False,sp,0.1
17,7,False,False,sp,0.1
17,8,False,False,sp,0.1
17,9,False,False,sp,0.1
17,10,False,False,sp,0.1
18,1,False,False,sp,0.1
18,2,False,False,h,0.1
18,3,False,False,st,0.3823166209301
18,4,False,False,sr,0.1
18,5,False,False,st,0.196309
18,6,False,False,st,0.29208950100000003
18,7,False,False,dd,0.25952977501487196
18,8,False,False,st,0.199
18,9,False,False,st,0.19611900000000002
18,10,False,False,sp,0.1
19,1,False,False,dd,0.1
19,2,False,False,sp,0.1
19,3,False,False,st,0.391099501
19,4,False,False,st,0.38719850599000005
19,5,False,False,st,0.29009950100000004
19,6,False,False,st,0.6648275251635911
19,7,False,False,st,0.199
19,8,False,False,st,0.29209950100000004
19,9,False,False,sp,0.1
19,10,False,False,st,0.2938735051502481
20,1,False,False,st,0.10494881000000003
20,2,False,False,st,0.6793465209301001
20,3,False,False,st,0.48519850599
20,4,False,False,sp,0.1
20,5,False,False,st,0.7725530557207991
20,6,False,False,st,0.9561792499119552
20,7,False,False,st,0.7725530557207991
20,8,False,False,st,0.3940399
20,9,False,False,st,0.5794440507307991
20,10,False,False,st,0.35059356805147185
21,1,False,False,st,0.39651000000000003
21,2,False,False,st,0.1
21,3,False,False,st,0.1
21,4,False,False,st,0.5425449
21,5,False,False,st,0.1
21,6,False,False,h,0.1
21,7,False,False,st,0.24651
21,8,False,False,st,0.1
21,9,False,False,st,0.39651000000000003
21,10,False,False,st,0.5425449
22,1,False,False,st,0.1
22,2,False,False,st,0.1
22,3,False,False,st,0.1
22,4,False,False,st,0.1
22,5,False,False,st,0.1
22,6,False,False,st,0.1
22,7,False,False,st,0.1
22,8,False,False,st,0.1
22,9,False,False,st,0.1
22,10,False,False,st,0.1
23,1,False,False,st,0.1
23,2,False,False,st,0.1
23,3,False,False,st,0.1
23,4,False,False,st,0.1
23,5,False,False,st,0.1
23,6,False,False,st,0.1
23,7,False,False,st,0.1
23,8,False,False,st,0.1
23,9,False,False,st,0.1
23,10,False,False,st,0.1
24,1,False,False,st,0.1
24,2,False,False,st,0.1
24,3,False,False,st,0.1
24,4,False,False,st,0.1
24,5,False,False,st,0.1
24,6,False,False,st,0.1
24,7,False,False,st,0.1
24,8,False,False,st,0.1
24,9,False,False,st,0.1
24,10,False,False,st,0.1
25,1,False,False,st,0.1
25,2,False,False,st,0.1
25,3,False,False,st,0.1
25,4,False,False,st,0.1
25,5,False,False,st,0.1
25,6,False,False,st,0.1
25,7,False,False,st,0.1
25,8,False,False,st,0.1
25,9,False,False,st,0.1
25,10,False,False,st,0.1
26,1,False,False,st,0.1
26,2,False,False,st,0.1
26,4,False,False,st,0.1
26,6,False,False,st,0.1
26,7,False,False,st,0.1
26,8,False,False,st,0.1
26,10,False,False,st,0.1
27,1,False,False,st,0.1
27,3,False,False,st,0.1
27,5,False,False,st,0.1
27,6,False,False,st,0.1
27,7,False,False,st,0.1
27,9,False,False,st,0.1
27,10,False,False,st,0.1
28,1,False,False,st,0.1
28,2,False,False,st,0.1
28,3,False,False,st,0.1
28,4,False,False,st,0.1
28,5,False,False,st,0.1
28,7,False,False,st,0.1
28,9,False,False,st,0.1
28,10,False,False,st,0.1
29,1,False,False,st,0.1
29,2,False,False,st,0.1
29,3,False,False,st,0.1
29,7,False,False,st,0.1
29,9,False,False,st,0.1
29,10,False,False,st,0.1
30,1,False,False,st,0.1
30,4,False,False,st,0.1
30,6,False,False,st,0.1
30,10,False,False,st,0.1
31,10,False,False,st,0.1
