true_count,bet,Q-Value
-2.1,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 94.81271260702785, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-2.1,100,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 90.83475545366585, 0.1, 0.1, 111.28134494020351, 0.1, 0.1, 0.1, 0.1, 0.1]"
-2.0,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 76.97440681269379, 0.1, 0.1, 0.1, 0.1, 0.1]"
-2.0,100,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 201.46895132450734, 0.1, 0.1, 0.1, 10.105321044618318, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.9,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 24.584790271345636]"
-1.9,100,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 81.78814463918265, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.8,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 791.8183367116894, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.8,100,"[592.7065684025513, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 158.82567073588586, 0.1, 119.65378883426015, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 192.35466421858308]"
-1.7,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 136.33258783066458, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.7,100,"[0.1, 0.1, 0.1, 82.17704042971664, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.6,0,"[958.69658495172, 0.1, 0.1, 0.099, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, -13.59702310876256, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.6,100,"[986.9866603946418, 0.1, 545.7829690478519, 0.1, 0.1, 0.1, 0.1, 0.1, 569.7434922762712, 0.1, 29.590881949695685, 0.1, 0.1, 0.1, 0.1, 117.07085245516672, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.5,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 162.26628645306732, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.5,100,"[328.9772618245347, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.099, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.4,0,"[1017.1132839822055, 0.1, 73.31607625635255, 0.1, 0.1, 0.1, 0.1, 88.10507110591017, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 79.32293725158313, 74.21756926192383, 148.53886160981997, 0.1, 0.1, 0.1, 0.1]"
-1.4,100,"[1013.4403182700418, 526.9750981238819, 966.4303747873987, 0.1, 0.1, 0.1, 0.1, 0.1, 165.75938823627996, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 90.68149227561699, 119.25346973414011]"
-1.3,0,"[160.24224363392622, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.099, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.3,100,"[0.1, 0.1, 354.9870608241221, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 72.51930638158275, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.2,0,"[0.099, 172.4839095750014, 963.5511865544321, 93.7029627595763, 76.97852395137245, 122.03447956265036, 87.07985097488834, 96.53963681533935, 0.1, 131.47562615305077, 0.1, 0.1, 199.48612041949212, 0.1, 0.1, 0.1, 200.66783042908946, 0.1, 0.1, 84.26326786660938, 45.52691305137659]"
-1.2,100,"[995.4811149263378, 936.5399862233037, 1055.0403147961392, 0.1, 0.1, 78.10507110591017, 212.96193006102345, 103.85202662216264, 83.85202662216263, 0.1, 0.1, 0.1, 94.13129085637499, 0.1, 156.2416084762808, 87.41709854505851, 122.29833528741733, 0.1, 0.1, 0.1, 167.93284069495644]"
-1.1,0,"[-9.325009850214428, -7.287896268555646, 1051.4270057846577, 0.1, 72.85950498366101, 80.35699887005343, 0.099, 0.1, 84.24238234318487, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 92.98739585068563, 209.08918309714198, 206.52686978879308, 0.1, 0.1, 0.1]"
-1.1,100,"[1036.5814831667212, 1021.2391732034567, 979.1280192358121, 0.1, 81.11586933000781, 191.38846181077588, 948.5214738540612, 93.24360855151211, 0.1, 0.1, 0.1, 0.1, 115.9889261894535, 0.1, 92.65323381845533, 326.7944643935868, 0.1, 67.33286699962953, 0.1, 106.61809192254653, 112.72129059411932]"
-1.0,0,"[-4.729191773190078, 992.5002385257183, 226.5714643122584, 76.12431755318956, 0.1, 236.51537381502166, 81.4010051879533, 81.89580598075776, 0.1, 215.66972307550253, 62.511328031502615, 0.1, 0.1, 0.1, 156.92223441192266, 91.02120911358799, 110.64795959057919, 80.61316279996089, 91.3648013385533, 0.1, 0.1]"
-1.0,100,"[1001.5931869299297, 989.904937803107, 970.527339083071, 82.22762567519976, 0.1, 0.1, 828.0351562995421, 237.82925044252522, 0.1, 105.86232301924824, 74.57942576431469, 0.1, 214.1994616851062, 0.1, 0.1, 163.7230761643558, 0.1, 0.1, 86.3648013385533, 94.30542247497007, 0.1]"
-0.9,0,"[946.5548245234908, 362.47671971354157, 587.9607269882464, 477.8599537443032, 361.70367590717785, 229.82995446024137, 468.6974595679092, 195.4842615709199, 351.8245641442672, 402.1639445418582, 613.2388337832491, 443.86006428483535, 291.71654371210104, 309.196287991878, 404.6366005893185, 482.6710167653624, 426.2707223416358, 463.3360886122465, 74.49683532331868, 418.4629672064097, 225.03040800475623]"
-0.9,100,"[1050.1310041035192, 1029.3396430606958, 981.7238615154894, 716.9410916240843, 329.99884489695904, 513.0072868907607, 989.3637972648401, 337.07448686388204, 318.5751241683999, 564.2008363162405, 639.9268935911748, 426.03075487999996, 717.562661369102, 84.02263179635978, 294.05236492695974, 926.4516638487418, 300.7570665861117, 86.86084351000464, 0.1, 411.63538200426717, 91.26703464339579]"
-0.8,0,"[1056.9546881003835, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 108.84321253279204, 92.11491459718397, 0.1, 0.1, 96.0784932752097, 0.1, 0.1, 0.1, 128.57424832115197, 0.1, 0.1, 0.1, 0.1, 79.534864004892]"
-0.8,100,"[1050.5101884906787, 689.8426764981701, 504.53914238218726, 270.6233695997504, 0.1, 0.1, 982.19889800123, 68.84850474683792, 83.71829370336224, 107.9742262515202, 92.02897789485272, 100.04245429663968, 210.72529786133367, 0.1, 85.91766059996411, 276.7986332161714, 0.1, 91.33877032009329, 0.1, 70.11282249474415, 311.01272459256734]"
-0.7,0,"[661.5602992478757, 576.1558751697255, 607.8791806325784, 521.5915033599413, 441.9264933310039, 424.75665526973614, 1007.497690714681, 666.3072432328298, 613.4692793040497, 684.0553815714676, 594.5439166080803, 647.2041663817871, 481.60715187723844, 492.0713682615163, 810.0577662835067, 249.02638246837358, 328.2105959193936, 471.3525344788561, 741.7813910446498, 676.0202024625272, 249.27633034114007]"
-0.7,100,"[1060.053849467022, 1043.271876766187, 1035.8598064766234, 920.7162402281684, 850.1829162431354, 1099.508529854235, 1015.8906098239418, 674.5782106017647, 447.95612700414256, 876.231272574556, 1052.2097484544106, 873.1577848008341, 962.10241867577, 704.1541466443032, 910.6784964188848, 1015.7421489639332, 612.8159633256741, 631.6485381431075, 497.6198016698295, 701.122689537435, 847.3685364600497]"
-0.5,0,"[845.3999424454491, 778.1237429200369, 1064.1280658544956, 919.7838787739929, 918.8280329766756, 833.4875452973945, 819.0633921156535, 699.2493514335252, 739.1163737491881, 794.7242812096256, 954.4849509378971, 906.8402181824767, 937.1352337138397, 918.0790329227486, 912.764466745362, 566.0963156222398, 911.8973179155291, 781.6871622774361, 840.325105484323, 798.6647344764953, 908.2665563128885]"
-0.5,100,"[1078.2048514627327, 1039.6738409710772, 1011.5521975363008, 1021.0568096480793, 993.758708678773, 1076.987780190234, 1052.3098889537093, 1077.1977299971272, 1007.2302575769723, 1053.7923322951042, 965.2273324139072, 927.8065342495375, 1014.6068539977093, 993.5015212727188, 1020.0078855585373, 1098.2797060488513, 984.9313167281892, 1016.7487449027926, 903.9593766543098, 1044.0389043877942, 1037.620619576443]"
-0.4,0,"[319.99408054019517, 561.7020236368685, 730.5994513689541, 540.4451042294248, 784.3781726798009, 1038.1650694637308, 446.8820968279595, 638.3892423130482, 679.5865153887128, 581.2903042063818, 786.2523206247866, 674.7996151753746, 464.2988403656917, 407.04089107260694, 564.3654259816451, 641.1973207644622, 407.0165466833901, 473.10339037038625, 542.4786293428504, 429.14133495088106, 782.3297049446162]"
-0.4,100,"[1064.473917556543, 1063.0077224030651, 1045.4697806426627, 1009.3816626453563, 1061.8514748594662, 1074.2156804712074, 1048.2614880924527, 1033.9430828498844, 1035.4232270858693, 1076.7590018203994, 1063.299136765929, 1059.4575676788052, 1029.8146887391142, 1083.188668892114, 1008.8043621618981, 1031.3108993641515, 1011.5723008251181, 1054.2815420031345, 1046.1374383558232, 1063.8374344742106, 995.3276980701926]"
-0.3,0,"[817.7435501212758, 927.7293681204193, 881.5436108253218, 894.5080526130814, 945.0274496376753, 851.0808981227689, 933.5631202502096, 960.7492645028631, 914.875096268281, 1053.224080259773, 907.0192799826705, 942.0668083210164, 938.1525508675367, 897.8325517764672, 941.3991666468518, 938.3339236327461, 928.9975209191678, 917.5690109285144, 955.5281278768233, 949.0973257264039, 872.2447144565128]"
-0.3,100,"[1041.5172523688825, 995.0109632148898, 1064.1213724750778, 1088.0106155553667, 1047.347052431597, 1054.330678855684, 1043.266863373862, 1048.1774505837377, 1004.9972044523954, 1095.139532699663, 1028.0403372797482, 1041.3971272767496, 1042.8472639882775, 1036.246628916117, 1001.2876390797621, 1000.1043620046466, 1041.142245996798, 1057.3099311648873, 1029.1787236632, 1026.1460663730081, 1053.179896536712]"
