player_hand,dealer_hand,is_soft_hand,is_pair,Action,Q-Value
4,1,0,1,st,0.08990000000000001
4,1,0,1,h,0.10309752852925862
4,1,0,1,dd,0.08990000000000001
4,1,0,1,sr,0.0995009990004999
4,1,0,1,sp,0.099509900499
4,2,0,1,st,0.0997901
4,2,0,1,h,0.09971860435768438
4,2,0,1,dd,0.08990000000000001
4,2,0,1,sr,0.0998001
4,2,0,1,sp,0.14015536256322994
4,2,0,0,st,0.08990000000000001
4,2,0,0,h,0.0999
4,2,0,0,dd,0.10990000000000001
4,2,0,0,sr,0.1
4,2,0,0,sp,0.1
4,2,1,0,st,0.1
4,2,1,0,h,0.1
4,2,1,0,dd,0.1
4,2,1,0,sr,0.1
4,2,1,0,sp,0.1
4,3,0,1,st,0.08990000000000001
4,3,0,1,h,0.099801
4,3,0,1,dd,0.09676892576381083
4,3,0,1,sr,0.0998001
4,3,0,1,sp,0.11277283280506888
4,3,0,0,st,0.08990000000000001
4,3,0,0,h,0.0999
4,3,0,0,dd,0.1200745510479039
4,3,0,0,sr,0.1
4,3,0,0,sp,0.1
4,4,0,1,st,0.0993116778515594
4,4,0,1,h,0.09970299
4,4,0,1,dd,0.09884671341454271
4,4,0,1,sr,0.0998001
4,4,0,1,sp,0.13028219154517465
4,5,0,1,st,0.20432867877977723
4,5,0,1,h,0.09951628647974914
4,5,0,1,dd,0.099901
4,5,0,1,sr,0.0995009990004999
4,5,0,1,sp,0.09953456337217954
4,5,0,0,st,0.08990000000000001
4,5,0,0,h,0.0999
4,5,0,0,dd,0.08990000000000001
4,5,0,0,sr,0.1
4,5,0,0,sp,0.1
4,6,0,1,st,0.1
4,6,0,1,h,0.1
4,6,0,1,dd,0.14625602156017345
4,6,0,1,sr,0.1
4,6,0,1,sp,0.1
4,7,0,1,st,0.08990000000000001
4,7,0,1,h,0.14676362192097117
4,7,0,1,dd,0.08990000000000001
4,7,0,1,sr,0.1
4,7,0,1,sp,0.1
4,8,0,1,st,0.08990000000000001
4,8,0,1,h,0.09965944861255396
4,8,0,1,dd,0.09970100000000001
4,8,0,1,sr,0.0997002999
4,8,0,1,sp,0.11838960891195167
4,8,0,0,st,0.08990000000000001
4,8,0,0,h,0.11224882151039038
4,8,0,0,dd,0.1
4,8,0,0,sr,0.1
4,8,0,0,sp,0.1
4,9,0,1,st,0.0997901
4,9,0,1,h,0.099801
4,9,0,1,dd,0.08990000000000001
4,9,0,1,sr,0.0998001
