true_count,bet,Q-Value
-1.8,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.099, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.8,100,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 14.850867450534585, 0.1, 0.1, 110.32271674731446, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.6,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 366.5151678828974, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.6,100,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 54.547658762300344, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.4,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 62.20461969986645, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 588.0671520993933, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.4,100,"[170.01093141468982, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 395.9682121598784, 0.1, 0.1, 0.1, 0.1, 208.78681167126308, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.2,0,"[0.1, 102.42018677777016, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 30.522214399739934, 0.1, 733.0395135068239, 0.1, 0.1, 0.1, 0.1, 60.771969603531424, 0.1, 0.1, 80.19750706112632, 0.1, 0.1]"
-1.2,100,"[781.2723388668079, 0.1, 72.6527222180825, 0.1, 0.1, 0.1, 70.19750706112632, 0.1, 0.1, 0.1, 556.8029701250056, 0.1, 0.1, 0.1, 0.1, 404.4297674976283, 0.1, 30.098999999999997, 0.1, 111.60875906148641, 0.1]"
-1.1,0,"[840.730957216485, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 112.45251020832538, 0.1, 0.1, 0.1, 0.1, 0.1, 105.32949546864147, 0.1, 0.1, 0.099, 0.1, 0.1, 0.1]"
-1.1,100,"[846.9754173580062, 182.7201478724637, 847.4967077365745, 0.1, 0.1, 0.1, 0.1, 0.1, 63.88262907664418, 0.1, 791.5660483179482, 0.1, 114.4797461660592, 0.1, 0.1, 31.39556353704757, 0.1, 0.099, 82.61553642974323, 0.1, 0.1]"
-1.0,0,"[803.6788211721109, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 60.40451049801272, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.0,100,"[572.4704523595901, 0.1, 735.3122759238722, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 293.33817241787904, 0.1, 0.1, 0.1, 0.1, 80.68286798679179, 0.1, 0.1, 0.1, 292.5587497233196, 0.1]"
-0.9,0,"[73.32543651229875, -17.57987758004923, 857.2950633806204, 7.34570691753877, 0.1, 0.1, 0.1, 49.5884809822167, 0.1, 0.1, 77.31136183671671, 65.69684904324262, 150.25777417527925, 0.1, 64.8931704247226, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
