true_count,bet,Q-Value
-1.8,0,"[104.57304237871266, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.099, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.8,100,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 26.78022374116518, -14.339581740260755, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.7,0,"[0.1, 0.1, 0.1, 1.7066218678375273, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.6,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 513.1973385239445, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.6,100,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 64.37120447320247, 333.73570569279684, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.4,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 2.5002201367048666, 0.1, 505.67780615672683, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.4,100,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 341.80767678094946, 342.4631340224331, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
-1.2,0,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 100.42693189302585, 0.1, 0.1, 0.1, 0.1, 622.1881180543469, 0.1, 0.1, 0.1, 54.414724616312135, 0.1, 106.8986137333909, 0.1, 0.1]"
-1.2,100,"[657.4397525381278, 0.1, 153.18496678934667, 71.87408980249444, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 620.2972303098387, 285.85756943249925, 0.1, 0.1, 77.14466775147345, 0.1, 0.1, 0.1, 0.1]"
-1.1,0,"[898.0235126898529, 0.1, 0.1, 59.53983512125909, 18.496153033876297, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 71.57092352451973, 0.1, 0.1, 0.1, 92.89688067153466, 0.1, 0.1, 0.1]"
