player_hand,dealer_hand,is_soft_hand,is_pair,Action,Q-Value
4,1,False,False,h,3.516025949766083
4,3,False,False,h,4.978928043611973
4,4,False,False,h,6.296655555211395
4,7,False,False,h,6.636178038062569
4,8,False,False,h,6.40939415093664
5,1,False,False,h,1.5105192850775495
5,2,False,False,h,6.058028006866596
5,3,False,False,h,6.845014257351147
5,4,False,False,h,5.976138550220047
5,5,False,False,h,7.030877626312773
5,6,False,False,h,5.005591523559504
5,7,False,False,h,6.533838348756949
5,8,False,False,h,7.112769333162554
5,9,False,False,h,4.323620273700667
5,10,False,False,h,4.252846163636697
6,1,False,False,h,1.732450084388917
6,2,False,False,h,4.458512448354353
6,3,False,False,h,5.211748891083348
6,4,False,False,dd,4.323510202280113
6,5,False,False,dd,8.566432788378108
6,6,False,False,h,5.209328351568155
6,7,False,False,h,5.5546433578968
6,8,False,False,h,7.372937007142282
6,9,False,False,h,6.3715472718815445
6,10,False,False,h,3.660805512050737
7,1,False,False,h,1.2852388514029198
7,2,False,False,h,5.52623496720088
7,3,False,False,h,4.466110295441512
7,4,False,False,h,5.806012719006263
7,5,False,False,h,4.452888650702326
7,6,False,False,h,6.041240311197482
7,7,False,False,h,6.706730037018506
7,8,False,False,h,6.633455407156224
7,9,False,False,h,3.7681676809544378
7,10,False,False,h,3.2757744172800947
8,1,False,False,h,0.7309361783273793
8,2,False,False,h,6.65458673728501
8,3,False,False,h,6.047718057512611
8,4,False,False,dd,8.582759418326825
8,5,False,False,dd,8.76162099552506
8,6,False,False,h,7.074327752827688
8,7,False,False,h,7.950822434338471
8,8,False,False,h,7.35094035605498
8,9,False,False,h,5.112725322960342
8,10,False,False,h,4.276700311066103
9,1,False,False,h,1.3540629980257881
9,2,False,False,h,7.707858204124137
9,3,False,False,dd,8.958559325342382
9,4,False,False,h,8.190438660450786
9,5,False,False,h,9.838721176819352
9,6,False,False,dd,9.512093215400583
9,7,False,False,h,9.685302597331113
9,8,False,False,dd,9.02246810632297
9,9,False,False,h,5.929112954566818
9,10,False,False,h,5.062446146337883
10,1,False,False,h,3.570599130927376
10,2,False,False,h,6.111257693183001
10,3,False,False,h,12.884219179263427
10,4,False,False,h,10.394905357325788
10,5,False,False,dd,12.198043756132595
10,6,False,False,dd,15.040277083409167
10,7,False,False,h,9.639872945471252
10,8,False,False,dd,10.985160788477382
10,9,False,False,dd,8.418764948478568
10,10,False,False,h,7.954987327250337
11,1,False,False,h,4.798208962884245
11,2,False,False,dd,13.863444782923109
11,3,False,False,dd,13.178047401074164
11,4,False,False,dd,18.771587033316642
11,5,False,False,dd,17.360335968016823
11,6,False,False,dd,20.509496752835034
11,7,False,False,st,8.353419018632524
11,8,False,False,h,15.179240192532427
11,9,False,False,dd,9.979009326378828
11,10,False,False,h,11.590329834085447
12,1,False,False,h,2.155411818707324
12,2,False,False,h,7.526206774795978
12,3,False,False,dd,9.05974173916438
12,4,False,False,h,5.933259980810683
12,5,False,False,dd,4.23037661589477
12,6,False,False,h,8.624689237430323
12,7,False,False,h,5.570682541303094
12,8,False,False,h,8.483143494661114
12,9,False,False,h,8.647509864708912
12,10,False,False,h,4.622592169484125
13,1,False,False,h,3.171305011373387
13,2,False,False,dd,7.355477656578393
13,3,False,False,h,4.0397513549341975
13,4,False,False,dd,10.176447856812567
13,5,False,False,h,4.132607679820566
13,6,False,False,dd,8.968184922482806
13,7,False,False,h,5.881812729404706
13,8,False,False,h,7.6650804703817705
13,9,False,False,h,6.704905240812675
13,10,False,False,dd,0.6885244055752047
14,1,False,False,sp,0.1
14,2,False,False,h,2.5725427055434262
14,3,False,False,dd,3.947201783404976
14,4,False,False,st,4.383227599608096
14,5,False,False,h,3.391513280166393
14,6,False,False,dd,7.572209456861999
14,7,False,False,dd,4.721701062329975
14,8,False,False,h,9.31282111760358
14,9,False,False,h,5.005437314874249
14,10,False,False,h,3.580883909079743
15,1,False,False,sp,0.1
15,2,False,False,h,1.2904061415672257
15,3,False,False,st,1.7834206664813053
15,4,False,False,h,3.363195108601051
15,5,False,False,h,5.236535219574452
15,6,False,False,st,4.660664408514336
15,7,False,False,dd,6.784137749559716
15,8,False,False,h,6.034731416713721
15,9,False,False,h,5.644788378631079
15,10,False,False,h,2.858675866170799
16,1,False,False,sp,0.1
16,2,False,False,dd,1.3725277396500168
