player_hand,dealer_hand,is_soft_hand,Action,Q-Value
4,6,0,0,0.0
4,6,0,1,0
4,6,0,2,0.0
4,6,0,3,0
4,10,0,0,0
4,10,0,1,0.0
4,10,0,2,0
4,10,0,3,0
4,19,0,0,0
4,19,0,1,0
4,19,0,2,0
4,19,0,3,0
5,2,0,0,0
5,2,0,1,0
5,2,0,2,0
5,2,0,3,0.0
5,5,0,0,0
5,5,0,1,0
5,5,0,2,0
5,5,0,3,0.0
5,7,0,0,0.0
5,7,0,1,0
5,7,0,2,0
5,7,0,3,0
5,8,0,0,0
5,8,0,1,0
5,8,0,2,0.0
5,8,0,3,0
5,10,0,0,0
5,10,0,1,0.0
5,10,0,2,0
5,10,0,3,0.0
5,20,0,0,0
5,20,0,1,0
5,20,0,2,0
5,20,0,3,0
5,23,0,0,0
5,23,0,1,0
5,23,0,2,0
5,23,0,3,0
5,24,0,0,0
5,24,0,1,0
5,24,0,2,0
5,24,0,3,0
6,3,0,0,0
6,3,0,1,0
6,3,0,2,0.0
6,3,0,3,0.0
6,6,0,0,0
6,6,0,1,0.0
6,6,0,2,0
6,6,0,3,0
6,8,0,0,0
6,8,0,1,0.0
6,8,0,2,0.0
6,8,0,3,0
6,9,0,0,0.0
6,9,0,1,0
6,9,0,2,0
6,9,0,3,0
6,10,0,0,0
6,10,0,1,0.0
6,10,0,2,0
6,10,0,3,0.0
6,19,0,0,0
6,19,0,1,0
6,19,0,2,0
6,19,0,3,0
6,20,0,0,0
6,20,0,1,0
6,20,0,2,0
6,20,0,3,0
6,21,0,0,0
6,21,0,1,0
6,21,0,2,0
6,21,0,3,0
7,1,0,0,0
7,1,0,1,0
7,1,0,2,0
7,1,0,3,0.0
7,2,0,0,0
7,2,0,1,0.0
7,2,0,2,0
7,2,0,3,0.0
7,3,0,0,0
7,3,0,1,0
7,3,0,2,0
7,3,0,3,0.0
7,5,0,0,0
7,5,0,1,0
7,5,0,2,0.0
7,5,0,3,0
7,6,0,0,0
7,6,0,1,0.0
7,6,0,2,0
7,6,0,3,0
7,7,0,0,0
7,7,0,1,0.0
7,7,0,2,0
7,7,0,3,0.0
7,10,0,0,0
7,10,0,1,0.0
7,10,0,2,0.0
7,10,0,3,0.0
7,19,0,0,0
7,19,0,1,0
7,19,0,2,0
7,19,0,3,0
7,22,0,0,0
7,22,0,1,0
7,22,0,2,0
7,22,0,3,0
7,25,0,0,0
7,25,0,1,0
7,25,0,2,0
7,25,0,3,0
7,26,0,0,0
7,26,0,1,0
7,26,0,2,0
7,26,0,3,0
