player_hand,dealer_hand,is_soft_hand,Action,Q-Value
4,1,0,0,-0.1
4,1,0,1,0.01109602182196643
4,1,0,2,-0.010000000000000009
4,1,0,3,0.0
4,2,0,0,-0.1
4,2,0,1,0.05421087262220477
4,2,0,2,0
4,2,0,3,0
4,3,0,0,-0.1
4,3,0,1,0.07925686728315949
4,3,0,2,-0.03609999999999999
4,3,0,3,0
4,4,0,0,-0.1
4,4,0,1,0.063997052584883
4,4,0,2,-0.1
4,4,0,3,0
4,5,0,0,-0.010000000000000009
4,5,0,1,0.03570655179082085
4,5,0,2,0
4,5,0,3,0
4,6,0,0,-0.010000000000000009
4,6,0,1,0.05308836203482412
4,6,0,2,-0.09056521000000003
4,6,0,3,0
4,7,0,0,-0.1
4,7,0,1,0.040439398590293794
4,7,0,2,-0.010000000000000009
4,7,0,3,0
4,8,0,0,-0.1
4,8,0,1,0.03381262550769835
4,8,0,2,-0.010000000000000009
4,8,0,3,0
4,9,0,0,0
4,9,0,1,0.0901062867691003
4,9,0,2,0
4,9,0,3,0.0
4,10,0,0,-0.010000000000000009
4,10,0,1,0.04195311622856346
4,10,0,2,0
4,10,0,3,0
4,17,0,0,0
4,17,0,1,0
4,17,0,2,0
4,17,0,3,0
4,18,0,0,0
4,18,0,1,0
4,18,0,2,0
4,18,0,3,0
4,19,0,0,0
4,19,0,1,0
4,19,0,2,0
4,19,0,3,0
4,20,0,0,0
4,20,0,1,0
4,20,0,2,0
4,20,0,3,0
4,21,0,0,0
4,21,0,1,0
4,21,0,2,0
4,21,0,3,0
4,24,0,0,0
4,24,0,1,0
4,24,0,2,0
4,24,0,3,0
4,25,0,0,0
4,25,0,1,0
4,25,0,2,0
4,25,0,3,0
4,26,0,0,0
4,26,0,1,0
4,26,0,2,0
4,26,0,3,0
5,1,0,0,-0.1
5,1,0,1,0.03980278360098074
5,1,0,2,-0.010000000000000009
5,1,0,3,0
5,2,0,0,-0.1
5,2,0,1,0.10628917264701199
5,2,0,2,-0.1
5,2,0,3,0
5,3,0,0,-0.010000000000000009
5,3,0,1,0.0731401736066794
5,3,0,2,-0.03609999999999999
5,3,0,3,0.0
5,4,0,0,-0.0903084708529
5,4,0,1,0.10516024153403908
5,4,0,2,0
5,4,0,3,0
5,5,0,0,0
5,5,0,1,0.07766730636275322
5,5,0,2,0
5,5,0,3,0
5,6,0,0,0
5,6,0,1,0.023773396023715476
5,6,0,2,0
5,6,0,3,0.0
5,7,0,0,-0.1
5,7,0,1,0.061777853368074294
5,7,0,2,0
5,7,0,3,0
5,8,0,0,-0.1
5,8,0,1,0.0394496701146473
5,8,0,2,-0.010000000000000009
5,8,0,3,0.0
5,9,0,0,0
5,9,0,1,0.09646056116797208
5,9,0,2,0
5,9,0,3,0
5,10,0,0,0
5,10,0,1,0.09163185971319737
5,10,0,2,-0.1
5,10,0,3,0
5,17,0,0,0
5,17,0,1,0
5,17,0,2,0
5,17,0,3,0
5,18,0,0,0
5,18,0,1,0
5,18,0,2,0
5,18,0,3,0
5,20,0,0,0
5,20,0,1,0
5,20,0,2,0
5,20,0,3,0
5,21,0,0,0
5,21,0,1,0
5,21,0,2,0
5,21,0,3,0
5,22,0,0,0
5,22,0,1,0
5,22,0,2,0
5,22,0,3,0
5,23,0,0,0
5,23,0,1,0
5,23,0,2,0
5,23,0,3,0
5,24,0,0,0
5,24,0,1,0
5,24,0,2,0
5,24,0,3,0
5,25,0,0,0
5,25,0,1,0
5,25,0,2,0
5,25,0,3,0
6,1,0,0,-0.1
6,1,0,1,0.02239370392544224
6,1,0,2,-0.1
6,1,0,3,0
6,2,0,0,0
6,2,0,1,0.0069850562165561896
6,2,0,2,0
6,2,0,3,0.0
6,3,0,0,-0.03609999999999999
6,3,0,1,0.02111657629638513
6,3,0,2,-0.1
6,3,0,3,0
6,4,0,0,-0.1
6,4,0,1,0.10192201282281693
6,4,0,2,0
6,4,0,3,0.0
6,5,0,0,0
6,5,0,1,0.015541193938768488
6,5,0,2,-0.010000000000000009
6,5,0,3,0
6,6,0,0,-0.1
6,6,0,1,0.07594590126267087
6,6,0,2,-0.1
6,6,0,3,0
6,7,0,0,-0.1
6,7,0,1,0.031948265883143145
6,7,0,2,-0.1
6,7,0,3,0
6,8,0,0,-0.1
6,8,0,1,0.0464594263982927
6,8,0,2,0
6,8,0,3,0.0
6,9,0,0,-0.010000000000000009
6,9,0,1,0.04369607205840706
6,9,0,2,-0.010000000000000009
6,9,0,3,0
6,10,0,0,-0.1
6,10,0,1,0.05086396043362359
6,10,0,2,-0.19
6,10,0,3,0.0
6,17,0,0,0
6,17,0,1,0
6,17,0,2,0
6,17,0,3,0
6,18,0,0,0
6,18,0,1,0
6,18,0,2,0
6,18,0,3,0
6,19,0,0,0
6,19,0,1,0
6,19,0,2,0
6,19,0,3,0
6,20,0,0,0
6,20,0,1,0
6,20,0,2,0
6,20,0,3,0
6,21,0,0,0
6,21,0,1,0
6,21,0,2,0
6,21,0,3,0
6,22,0,0,0
6,22,0,1,0
6,22,0,2,0
6,22,0,3,0
6,23,0,0,0
6,23,0,1,0
6,23,0,2,0
6,23,0,3,0
6,26,0,0,0
6,26,0,1,0
6,26,0,2,0
6,26,0,3,0
7,1,0,0,-0.1
7,1,0,1,0.001713282234232851
7,1,0,2,-0.1
7,1,0,3,0
7,2,0,0,-0.19
7,2,0,1,0.047264490264598676
7,2,0,2,0
7,2,0,3,0
7,3,0,0,-0.03609999999999999
7,3,0,1,0.015240854193469745
7,3,0,2,0
7,3,0,3,0
7,4,0,0,-0.1
7,4,0,1,0.018768017144873562
7,4,0,2,-0.1
7,4,0,3,0
7,5,0,0,-0.1
7,5,0,1,0.05419537644006646
7,5,0,2,0
7,5,0,3,0
7,6,0,0,-0.1
7,6,0,1,0.0210405168915868
7,6,0,2,0
7,6,0,3,0.0
7,7,0,0,-0.091
7,7,0,1,0.10989867697873605
7,7,0,2,-0.1
7,7,0,3,0
7,8,0,0,-0.1
7,8,0,1,0.06167476222987161
7,8,0,2,0
7,8,0,3,0.0
7,9,0,0,-0.1
7,9,0,1,0.09334705324017412
7,9,0,2,-0.010000000000000009
7,9,0,3,0.0
7,10,0,0,-0.19
7,10,0,1,0.026035224899547908
7,10,0,2,-0.039240999999999984
7,10,0,3,0.0
7,17,0,0,0
7,17,0,1,0
7,17,0,2,0
7,17,0,3,0
7,18,0,0,0
7,18,0,1,0
7,18,0,2,0
7,18,0,3,0
7,19,0,0,0
7,19,0,1,0
7,19,0,2,0
7,19,0,3,0
7,20,0,0,0
7,20,0,1,0
7,20,0,2,0
7,20,0,3,0
7,21,0,0,0
7,21,0,1,0
7,21,0,2,0
7,21,0,3,0
7,22,0,0,0
7,22,0,1,0
7,22,0,2,0
7,22,0,3,0
7,23,0,0,0
7,23,0,1,0
7,23,0,2,0
7,23,0,3,0
7,24,0,0,0
7,24,0,1,0
7,24,0,2,0
7,24,0,3,0
7,25,0,0,0
7,25,0,1,0
7,25,0,2,0
7,25,0,3,0
8,1,0,0,-0.19
8,1,0,1,0.012600388019479304
8,1,0,2,-0.010000000000000009
8,1,0,3,0.0
8,2,0,0,-0.19
8,2,0,1,0.05262007165901042
8,2,0,2,0
8,2,0,3,0.0
8,3,0,0,-0.010000000000000009
8,3,0,1,0.021312827466257046
8,3,0,2,0
8,3,0,3,0.0
8,4,0,0,0
8,4,0,1,0.06878601950162465
8,4,0,2,0.0
8,4,0,3,0
8,5,0,0,-0.010000000000000009
8,5,0,1,0.06728631516231237
8,5,0,2,0
8,5,0,3,0.0
8,6,0,0,-0.0634796508529
8,6,0,1,0.014949161606370335
8,6,0,2,-0.091
8,6,0,3,0.0
8,7,0,0,-0.1
8,7,0,1,0.10623049805530366
8,7,0,2,0
8,7,0,3,0
8,8,0,0,-0.010000000000000009
8,8,0,1,0.02226617719475026
8,8,0,2,0.0
8,8,0,3,0.0
8,9,0,0,-0.1
8,9,0,1,0.02998463760194202
8,9,0,2,0
8,9,0,3,0
8,10,0,0,-0.34390000000000004
8,10,0,1,0.05055399538495178
8,10,0,2,-0.271
8,10,0,3,0.0
8,17,0,0,0
8,17,0,1,0
8,17,0,2,0
8,17,0,3,0
8,18,0,0,0
8,18,0,1,0
8,18,0,2,0
8,18,0,3,0
8,19,0,0,0
8,19,0,1,0
8,19,0,2,0
8,19,0,3,0
8,20,0,0,0
8,20,0,1,0
8,20,0,2,0
8,20,0,3,0
8,21,0,0,0
8,21,0,1,0
8,21,0,2,0
8,21,0,3,0
8,22,0,0,0
8,22,0,1,0
8,22,0,2,0
8,22,0,3,0
8,23,0,0,0
8,23,0,1,0
8,23,0,2,0
8,23,0,3,0
8,24,0,0,0
8,24,0,1,0
8,24,0,2,0
8,24,0,3,0
8,25,0,0,0
8,25,0,1,0
8,25,0,2,0
8,25,0,3,0
8,26,0,0,0
8,26,0,1,0
8,26,0,2,0
8,26,0,3,0
9,1,0,0,-0.1
9,1,0,1,0.03798178697739393
9,1,0,2,0
9,1,0,3,0.0
9,2,0,0,-0.1
9,2,0,1,0.02669069112917434
9,2,0,2,-0.010000000000000009
9,2,0,3,0.0
9,3,0,0,-0.1
9,3,0,1,0.12526630550778667
9,3,0,2,-0.1
9,3,0,3,0.0
9,4,0,0,-0.1
9,4,0,1,0.029457667763120962
9,4,0,2,-0.1
9,4,0,3,0.0
9,5,0,0,-0.1
9,5,0,1,0.014675202595476167
9,5,0,2,-0.07344099999999998
9,5,0,3,0.0
9,6,0,0,-0.010000000000000009
9,6,0,1,0.11090638888650577
9,6,0,2,-0.004096899999999987
9,6,0,3,0.0
9,7,0,0,-0.19
9,7,0,1,0.13492266918291793
9,7,0,2,-0.001974674387589609
9,7,0,3,0.0
9,8,0,0,-0.271
9,8,0,1,0.13996476545734068
9,8,0,2,0
9,8,0,3,0
9,9,0,0,-0.1
9,9,0,1,0.08064372847737236
9,9,0,2,-0.07344099999999998
9,9,0,3,0.0
9,10,0,0,-0.271
9,10,0,1,0.012032524514888369
9,10,0,2,-0.19
9,10,0,3,0.0
9,17,0,0,0
9,17,0,1,0
9,17,0,2,0
9,17,0,3,0
9,18,0,0,0
9,18,0,1,0
9,18,0,2,0
9,18,0,3,0
9,19,0,0,0
9,19,0,1,0
9,19,0,2,0
9,19,0,3,0
9,20,0,0,0
9,20,0,1,0
9,20,0,2,0
9,20,0,3,0
9,21,0,0,0
9,21,0,1,0
9,21,0,2,0
9,21,0,3,0
